序号,经度,纬度,到最近现有站km,热点同址<1km
97,113.5401728,22.6969744,3.864,False
98,113.5347453,23.2847611,2.841,False
99,113.8190824,23.1307777,6.007,False
100,113.7894364,23.4036009,1.171,False
101,113.6576064,23.3666046,6.897,False
102,113.0022185,23.4503652,15.492,False
103,113.7552041,23.2013307,3.407,False
104,113.5165519,23.4128311,6.083,False
105,113.6642233,22.6391359,0.853,True
106,113.4098965,23.6387132,2.712,False
107,113.2614627,23.5907862,4.24,False
108,113.0792257,23.3104034,7.584,False
109,113.6245718,23.3031035,7.796,False
110,113.4555114,23.4359809,3.33,False
111,113.0612614,23.445267,10.06,False
112,113.7666249,23.206921,3.427,False
113,113.5487165,23.2909997,4.269,False
114,113.5545629,22.6921047,5.011,False
115,113.913433,23.4839531,15.102,False
116,113.308112,23.5683362,2.748,False
117,113.6177639,23.3582436,8.584,False
118,113.760281,23.7804799,9.549,False
119,113.0723767,23.4479461,9.217,False
120,113.4556947,23.4400873,3.785,False
121,113.7193401,23.1971182,0.723,True
122,113.7517762,23.2792233,1.063,False
123,113.0365115,23.3055239,11.508,False
124,113.4223815,23.4325459,1.642,False
125,113.2796726,23.5828928,2.966,False
126,113.3059224,23.4913103,4.995,False
127,113.6274294,23.3061582,7.671,False
128,113.7516822,23.198082,3.093,False
129,113.7290663,23.3801428,3.05,False
130,112.9960327,23.4501667,16.053,False
131,113.5012107,23.2761272,2.404,False
132,113.8497742,23.2069705,2.664,False
133,113.6749714,22.6225613,2.724,False
134,113.1004111,23.307607,6.36,False
135,113.4437057,23.5139722,8.976,False
136,113.0682495,23.4464957,9.6,False
137,113.6055004,23.2853686,8.835,False
138,113.7954245,23.4054681,1.29,False
139,113.7105553,23.1934846,1.585,False
140,113.4411836,23.6030812,2.454,False
141,113.5157731,22.7131429,2.222,False
142,113.4794987,22.7804098,3.003,False
143,113.5007002,23.2762025,2.451,False
144,113.2801419,23.5845243,3.149,False
145,113.4079815,23.7079086,10.176,False
146,113.0761392,23.4493778,8.808,False
147,113.7403152,23.1991895,1.931,False
148,113.4255964,23.4498585,3.475,False
149,113.4546978,23.2566872,5.787,False
150,113.8960101,23.4522826,11.84,False
151,113.5459488,23.4157797,8.694,False
152,113.7864652,23.16044,3.111,False
153,113.6645907,23.3686158,6.261,False
154,113.4224454,23.4376463,2.114,False
155,113.5155199,23.2769241,1.603,False
156,113.0929084,23.4555815,6.997,False
157,113.3000734,23.5530289,1.267,False
158,113.6641584,22.6393185,0.837,True
159,113.4917951,22.7987829,2.428,False
160,113.0120159,23.447133,14.437,False
161,113.5410008,23.2878287,3.487,False
162,113.4103718,23.6372012,2.541,False
163,113.7708298,23.1832016,2.314,False
164,113.4152303,23.4249614,0.528,True
165,113.1303059,23.3140801,4.558,False
166,113.5836633,23.3812736,6.988,False
167,113.8781619,23.4288787,8.731,False
168,113.4403831,23.2614067,5.078,False
169,113.5427218,22.6950477,4.156,False
170,113.7349036,23.3853688,3.762,False
171,113.9253801,23.8354241,25.234,False
172,113.0853174,23.4529014,7.812,False
173,113.6021713,23.3179226,6.844,False
174,113.7133124,23.1949407,1.27,False
175,113.4716336,22.8045594,4.369,False
176,113.4156308,23.3873192,0.426,True
177,113.7871546,23.1586718,3.29,False
178,113.2828705,23.5007134,4.91,False
179,113.4244571,23.4413812,2.577,False
180,113.4650144,23.267185,5.635,False
181,113.1038388,23.4614176,5.807,False
182,113.5452863,23.3896985,6.164,False
183,113.666335,22.6518455,0.652,True
184,113.1161209,23.3101078,5.351,False
185,113.4720645,22.8043326,4.326,False
186,113.2736027,23.5918518,4.0,False
187,113.103779,23.4615187,5.812,False
188,113.7140099,23.1957278,1.158,False
189,113.5996499,22.7016961,8.007,False
190,113.7971352,23.4071035,1.304,False
191,113.654713,23.340501,7.17,False
192,113.4698565,23.5403924,5.302,False
193,113.4194666,23.4275652,1.033,False
194,113.4576118,23.2601228,6.18,False
195,113.9338942,23.4786773,16.287,False
196,113.2999098,23.491644,4.648,False
197,113.697962,23.3210389,4.428,False
198,113.4966313,22.7958832,1.855,False
199,113.4691932,23.4342536,3.356,False
200,114.0258339,23.8591309,35.242,False
201,113.4680402,23.2704796,5.371,False
202,113.0490774,23.443083,10.927,False
203,113.301452,23.555517,1.451,False
204,113.7365262,23.2008635,1.514,False
205,113.6716907,23.3663042,5.494,False
206,113.0329994,23.3244041,11.01,False
207,113.5933101,23.3123998,6.198,False
208,113.4479881,23.447674,4.698,False
209,113.9172551,23.4879835,15.668,False
210,113.4858143,22.8476401,3.222,False
211,113.5215105,22.708123,2.492,False
212,113.1378105,23.3094932,5.04,False
213,113.2888456,23.4920477,4.151,False
214,113.7887378,23.15423,3.755,False
215,113.5986556,23.316106,6.56,False
216,113.6689428,22.6406781,0.618,True
217,113.1133399,23.4636263,4.822,False
218,113.7069936,23.1902031,2.1,False
219,113.8816213,23.2024878,5.528,False
220,113.4551566,23.4109895,0.592,True
221,113.4440238,23.2525148,4.643,False
222,113.5809672,23.3799571,6.696,False
223,113.8989142,23.4581728,12.469,False
224,113.7338377,23.1983988,1.328,False
225,113.412634,23.4523707,3.473,False
226,113.4688133,23.2225033,2.066,False
227,113.2760016,23.5215459,3.611,False
228,113.4901978,22.8009224,2.523,False
229,113.0211634,23.4454933,13.523,False
230,113.4540192,23.4539121,5.33,False
231,113.6580249,23.3355431,6.973,False
232,113.4785092,23.2701414,4.31,False
233,113.5685031,22.6745116,7.432,False
234,113.865083,23.2016301,4.179,False
235,113.9374069,23.846524,26.952,False
236,113.1235913,23.46587,3.768,False
237,113.741671,23.2233,3.013,False
238,113.4572682,22.8246444,2.371,False
239,113.1422262,23.3079694,5.025,False
240,113.6210683,23.3548512,8.802,False
241,113.4972472,23.274654,2.655,False
242,113.7261097,23.3756026,2.507,False
243,113.0431345,23.4409429,11.317,False
244,113.1493026,23.4786943,1.805,False
245,113.7571417,23.2501214,3.833,False
246,113.2765104,23.5202842,3.728,False
247,113.4234524,23.4491744,3.323,False
248,113.6289176,22.6321554,4.27,False
249,113.6055895,23.3267522,6.989,False
250,113.815373,23.2148302,2.272,False
251,113.8336534,23.421337,4.867,False
252,113.4847933,23.4185655,3.121,False
253,113.4835679,22.7865195,2.608,False
254,113.1085886,23.462846,5.311,False
255,113.704872,23.189209,2.335,False
256,113.4088572,23.4565848,3.955,False
257,113.148627,23.3092945,4.451,False
258,113.2855273,23.4869234,3.498,False
259,113.5541558,23.3879337,6.153,False
260,113.4527421,23.5940035,4.006,False
261,113.4590905,22.8217404,2.744,False
262,113.1589229,23.4798928,1.537,False
263,113.3018515,23.5482761,1.509,False
264,113.1434688,23.3075377,4.889,False
265,113.3929977,23.4530894,3.577,False
266,113.6670351,23.7121958,2.243,False
267,113.4682421,23.4672122,6.887,False
268,113.2769363,23.5052941,5.33,False
269,113.4522915,23.6634908,5.935,False
270,113.6093251,23.3627011,7.948,False
271,113.1505305,23.4796666,1.816,False
272,113.8064462,23.215655,2.731,False
273,113.7471229,23.3940634,4.594,False
274,113.4241605,23.4489308,3.324,False
275,113.8915893,23.4346371,9.879,False
276,113.1546544,23.4790746,1.557,False
277,113.4580944,22.8233153,2.541,False
278,113.7569268,23.7824727,9.639,False
279,113.3935391,23.4560894,3.741,False
280,113.4340672,23.254057,4.037,False
281,113.2960264,23.4916919,4.438,False
282,113.5987314,23.3710739,7.429,False
283,113.5108306,22.7905798,0.81,True
284,113.1975711,23.3097053,1.819,False
285,113.0564416,23.44343,10.33,False
286,113.4926415,23.2726694,2.99,False
287,113.4233987,23.4351993,1.939,False
288,113.4079065,23.7130624,10.744,False
289,113.5920793,22.7076451,7.041,False
290,113.6747179,22.6225107,2.722,False
291,113.3031773,23.4851992,4.305,False
292,113.8022361,23.411729,1.606,False
293,113.7266761,23.7304776,3.328,False
294,113.4531253,22.8312657,1.521,False
295,113.5150193,22.7284133,1.316,False
296,113.2990099,23.5826563,3.575,False
297,113.9127167,23.4946794,15.69,False
298,113.2959164,23.5668076,1.828,False
299,113.7664474,23.2568215,3.652,False
300,113.5178244,23.2773301,1.597,False
301,113.1618256,23.4799393,1.538,False
302,113.578028,23.3790924,6.428,False
303,113.6600116,23.3296974,6.975,False
304,113.4092467,23.4564907,3.942,False
305,113.8812346,23.2232414,4.839,False
306,113.4858023,22.8012154,2.958,False
307,113.4880142,23.4167135,3.34,False
308,113.6838384,23.3690644,4.424,False
309,113.8558191,23.4210417,7.102,False
310,113.6869948,23.1782451,3.933,False
311,113.3120412,23.4897564,5.305,False
312,113.4515997,22.7789924,5.814,False
313,113.4325424,23.4468244,3.533,False
314,113.5954434,23.3720294,7.21,False
315,113.7862532,23.1479886,4.477,False
316,113.1631033,23.4800814,1.485,False
317,113.4721476,23.4706386,6.374,False
318,113.3040071,23.5580069,1.785,False
319,113.4529017,22.8318221,1.456,False
320,113.6626322,23.6561708,1.737,False
321,113.4229535,23.4441323,2.784,False
322,113.7525134,23.2445911,4.254,False
323,113.4584429,23.5907825,3.451,False
324,113.868061,23.231892,3.543,False
325,113.3189108,23.4884538,4.853,False
326,113.5189871,22.7178282,1.605,False
327,113.7269113,23.2781485,1.554,False
328,113.4177536,23.6288265,1.371,False
329,113.4318454,23.2437561,3.063,False
330,113.77406,23.4064669,1.524,False
331,113.4893945,22.8000963,2.624,False
332,113.6984499,23.1638024,4.993,False
333,113.8918767,23.221026,5.942,False
334,113.1168826,23.4639802,4.459,False
335,113.4404788,23.4469585,4.073,False
336,113.5213657,23.5173837,2.685,False
337,113.572205,23.3813426,6.269,False
338,113.6914183,23.3734224,3.98,False
339,113.3187067,23.5731521,3.927,False
340,113.8110464,23.213914,2.657,False
341,113.7196517,23.301687,3.176,False
342,113.4646269,22.8134753,3.824,False
343,113.154162,23.4792969,1.599,False
344,113.473706,23.2207087,2.094,False
345,113.6894075,23.17861,4.183,False
346,113.894305,23.8217142,21.795,False
347,113.8499826,23.4240246,6.56,False
348,113.3493429,23.4576217,0.458,True
349,113.4977184,22.7451493,3.449,False
350,113.4606067,22.819291,3.057,False
351,113.418442,23.4155335,0.789,True
352,113.1720487,23.4794496,1.14,False
353,113.8605444,23.2395129,2.421,False
354,113.4476889,23.5964123,3.443,False
355,113.4385363,23.2543236,4.365,False
356,113.3987819,23.6932363,8.78,False
357,113.7898975,23.1433898,4.946,False
358,113.4196329,23.4107616,1.156,False
359,113.4494377,23.6901773,8.531,False
360,113.6979969,23.1832929,3.297,False
361,113.4427055,22.8476787,0.594,True
362,113.3015782,23.5473811,1.515,False
363,113.1109316,23.3739359,2.881,False
364,113.6864572,23.3210393,5.109,False
365,113.4937674,23.1915062,1.194,False
366,113.5490227,23.4031686,7.7,False
367,113.2588656,23.5956484,4.842,False
368,113.4799158,22.7789456,2.93,False
369,113.3270602,23.4904175,4.455,False
370,113.4645024,23.5847877,2.747,False
371,113.784926,23.2341916,3.806,False
372,113.4497909,23.4463041,4.54,False
373,113.4423678,22.847671,0.612,True
374,113.9606338,23.8472281,28.918,False
375,113.4171116,23.4151397,0.675,True
376,113.3111992,23.4901386,5.272,False
377,113.5692137,23.3835466,6.313,False
378,113.0310008,23.412721,11.292,False
379,113.5055602,23.2463909,2.373,False
380,113.4560336,22.826624,2.117,False
381,113.4501348,23.6776793,7.253,False
382,113.3883718,23.720297,11.967,False
383,113.6913005,23.1611737,4.415,False
384,113.8433736,23.4268944,5.966,False
385,113.1348141,23.3087654,5.117,False
386,113.7880349,23.2274033,3.601,False
387,113.6697542,22.6428998,0.416,True
388,113.4614096,22.818011,3.222,False
389,113.8293137,23.1989362,2.042,False
390,113.4872136,22.8617472,1.926,False
391,113.2948807,23.5435034,1.215,False
392,113.7122618,23.3128327,4.491,False
393,113.8103018,23.4108896,2.434,False
394,113.6571816,23.1761599,0.998,True
395,113.7482802,23.3905219,4.696,False
396,113.405559,23.2686139,4.733,False
397,113.7779572,23.2073957,2.663,False
398,113.4383636,22.8552808,1.548,False
399,113.4818166,22.8748091,0.714,True
400,113.4897573,22.7281089,3.902,False
401,113.6931763,23.194187,3.104,False
402,113.5899321,23.3712334,6.704,False
403,113.4607463,22.8171056,3.277,False
404,113.4463155,23.6008105,3.02,False
405,113.3793498,23.7104088,11.25,False
406,113.1810543,23.4800235,0.955,True
407,113.6578912,22.650965,1.14,False
408,113.7490618,23.2813521,0.755,True
409,113.4042749,23.270508,4.953,False
410,113.685689,23.1945565,3.826,False
411,114.0267777,23.8650132,35.656,False
412,113.5080234,23.407698,5.169,False
413,113.1809233,23.4802937,0.982,True
414,113.4940319,23.2320799,4.352,False
415,113.4410512,22.8505705,0.957,True
416,113.8363141,23.4195452,5.106,False
417,113.6447584,23.1804542,1.177,False
418,113.2726753,23.513473,4.571,False
419,113.3685077,23.4746808,2.337,False
420,113.4991572,22.6974931,4.637,False
421,113.4804213,23.4173234,2.661,False
422,113.5555254,23.2165776,0.667,True
423,113.4751622,22.8846999,0.783,True
424,113.3150764,23.5194661,4.589,False
425,113.4036041,23.2710952,5.025,False
426,113.7041152,23.3169315,4.494,False
427,113.5861653,22.7186167,6.117,False
428,113.4986052,23.4151041,4.323,False
429,113.3438218,23.4627065,1.102,False
430,113.5703301,23.2180752,1.811,False
431,113.4439346,22.8449658,0.276,True
432,113.5011293,22.7205547,2.918,False
433,113.6361672,23.1757989,1.463,False
434,113.4492177,23.6821553,7.682,False
435,113.7782304,23.2148222,3.36,False
436,113.3433402,23.4856762,3.184,False
437,113.6761998,23.1532145,2.831,False
438,113.4832682,22.8743641,0.864,True
439,113.4833813,22.8301159,4.119,False
440,113.384254,22.8223687,1.461,False
441,113.4458771,23.2541432,4.904,False
442,113.4623783,23.5712947,3.27,False
443,113.8243455,23.2024977,2.122,False
444,113.3113417,23.5150124,4.788,False
445,113.1410478,23.4770289,2.326,False
446,113.4679801,22.8079061,4.532,False
447,113.7905107,23.2153211,3.072,False
448,113.850797,23.2486669,1.004,False
449,113.6534585,23.1836054,1.488,False
450,113.7718523,23.8361789,15.788,False
451,113.3432221,23.4855753,3.177,False
452,113.7392339,23.2865988,0.617,True
453,113.4643253,22.8133311,3.822,False
454,113.4404317,23.4471574,4.085,False
455,113.3886132,23.4574519,3.346,False
456,113.4376574,23.6042815,2.099,False
457,113.4028652,23.2720736,5.043,False
458,113.5627752,22.6843341,6.2,False
459,113.1040858,23.3087466,6.047,False
460,113.7772428,23.2061257,2.593,False
461,113.4595669,22.8215699,2.785,False
462,113.2861343,23.4768568,2.505,False
463,113.4999876,22.7940481,1.477,False
464,113.4186857,23.4045078,1.587,False
465,113.5077875,23.512481,2.967,False
466,113.470792,23.424772,2.488,False
467,113.7730782,23.2500081,3.779,False
468,113.1881532,23.4822761,1.496,False
469,113.5632947,23.389388,6.618,False
